Latitude,Longitude,valid_hours,total_hours,valid_ratio,year,avg_z0
31.6892,114.3389,1990.0,8748,0.22748056698673982,2010,0.07005161046981812
31.7383,114.3083,2009.0,8748,0.229652491998171,2010,0.1653723269701004
31.5334,114.4295,4255.0,8748,0.4863968907178784,2010,1.1956735849380493
31.6909,114.4987,2023.0,8748,0.23125285779606766,2010,0.07005161046981812
31.4764,114.1956,1727.0,8748,0.19741655235482397,2010,0.04516053944826126
30.2975,109.4746,179.0,8748,0.020461819844535895,2010,1.4374158382415771
30.5559,108.8922,336.0,8748,0.038408779149519894,2010,1.413225531578064
30.4717,108.802,773.0,8748,0.08836305441243712,2010,1.4250726699829102
30.2975,109.4746,179.0,8748,0.020461819844535895,2010,1.4374158382415771
30.2965,108.6339,1117.0,8748,0.12768632830361226,2010,1.4250726699829102
31.9503,113.6897,1828.0,8748,0.2089620484682213,2010,0.15428388118743896
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
31.4594,113.8558,1590.0,8748,0.18175582990397804,2010,0.03666350245475769
31.6098,114.0801,1815.0,8748,0.20747599451303156,2010,0.1653723269701004
31.6488,114.0652,1793.0,8748,0.20496113397347965,2010,0.04157814756035805
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
31.4578,113.6671,4454.0,8748,0.5091449474165524,2010,0.5129947662353516
31.6096,114.0799,1815.0,8748,0.20747599451303156,2010,0.1653723269701004
31.7736,113.6992,1772.0,8748,0.20256058527663465,2010,0.6756391525268555
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
31.9063,113.7185,1895.0,8748,0.2166209419295839,2010,0.15428388118743896
29.819,110.4228,1191.0,8748,0.1361454046639232,2010,2.368882656097412
31.4584,114.5338,4319.0,8748,0.49371284865112025,2010,1.1956735849380493
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
29.7628,116.0159,3017.0,8748,0.3448788294467307,2010,1.2739558219909668
29.8836,115.9182,2325.0,8748,0.2657750342935528,2010,0.6244460344314575
29.8671,116.1507,4376.0,8748,0.5002286236854138,2010,0.6594381928443909
29.7628,116.0159,3017.0,8748,0.3448788294467307,2010,1.2739558219909668
31.2647,114.2116,1605.0,8748,0.1834705075445816,2010,0.040829580277204514
29.9657,115.259,2801.0,8748,0.32018747142203935,2010,1.2825398445129395
29.5833,113.1778,3600.0,8748,0.411522633744856,2010,0.10532956570386887
29.5658,113.1544,3600.0,8748,0.411522633744856,2010,0.10532956570386887
30.2128,113.9383,3771.0,8748,0.43106995884773663,2010,0.5083609223365784
31.0848,112.1426,4954.0,8748,0.5663008687700045,2010,1.3689063787460327
31.2449,112.0734,4875.0,8748,0.5572702331961591,2010,1.360426902770996
31.1873,112.0922,4846.0,8748,0.5539551897576589,2010,1.3689063787460327
31.3863,112.0674,4539.0,8748,0.5188614540466392,2010,1.3890399932861328
31.2613,112.0342,4770.0,8748,0.5452674897119342,2010,1.360426902770996
31.1301,112.1807,4995.0,8748,0.5709876543209876,2010,1.3689063787460327
30.9881,113.0116,1976.0,8748,0.22588020118884317,2010,0.035854991525411606
31.0328,113.1019,2064.0,8748,0.23593964334705075,2010,0.0421174019575119
31.0328,113.1019,2064.0,8748,0.23593964334705075,2010,0.0421174019575119
30.3222,108.6431,1117.0,8748,0.12768632830361226,2010,1.4250726699829102
30.573,109.082,264.0,8748,0.03017832647462277,2010,1.4331711530685425
30.2822,108.6172,1108.0,8748,0.12665752171925013,2010,1.4387277364730835
30.2481,108.6017,1429.0,8748,0.16335162322816643,2010,1.4387277364730835
30.2341,109.0137,659.0,8748,0.07533150434385003,2010,1.5173909664154053
30.3933,108.7043,919.0,8748,0.10505258344764518,2010,1.4250726699829102
29.8642,116.0544,3551.0,8748,0.40592135345221764,2010,0.6244460344314575
29.9221,115.9148,2325.0,8748,0.2657750342935528,2010,0.6244460344314575
31.4431,115.1842,3026.0,8748,0.3459076360310928,2010,1.3845595121383667
31.5501,115.125,3827.0,8748,0.43747142203932327,2010,1.362467885017395
30.5496,112.6739,1742.0,8748,0.19913122999542754,2010,0.035483743995428085
30.5202,114.3567,4616.0,8748,0.5276634659350709,2010,0.916309118270874
30.1923,112.5967,1804.0,8748,0.2062185642432556,2010,0.038011785596609116
30.7029,112.5803,1728.0,8748,0.19753086419753085,2010,0.035483743995428085
30.7029,112.5803,1728.0,8748,0.19753086419753085,2010,0.035483743995428085
29.6142,112.6775,2607.0,8748,0.29801097393689985,2010,0.36534565687179565
32.1153,113.6813,2180.0,8748,0.24919981710105166,2010,0.2254212349653244
32.1712,113.4215,3964.0,8748,0.4531321444901692,2010,0.9197869896888733
32.1392,113.0809,1570.0,8748,0.17946959304983998,2010,0.15359270572662354
32.1392,113.0809,1570.0,8748,0.17946959304983998,2010,0.15359270572662354
32.0839,113.7083,2180.0,8748,0.24919981710105166,2010,0.2254212349653244
32.075,113.7167,2180.0,8748,0.24919981710105166,2010,0.2254212349653244
32.0508,113.6942,2180.0,8748,0.24919981710105166,2010,0.2254212349653244
31.6094,112.775,1997.0,8748,0.22828074988568817,2010,0.04212334007024765
32.0595,113.2306,1629.0,8748,0.18621399176954734,2010,0.15359270572662354
32.1833,113.5417,3966.0,8748,0.453360768175583,2010,0.9197869896888733
32.175,113.525,3966.0,8748,0.453360768175583,2010,0.9197869896888733
32.2278,113.2847,1751.0,8748,0.20016003657978967,2010,0.15359270572662354
32.1928,113.6726,2116.0,8748,0.24188385916780977,2010,0.2254212349653244
32.0727,113.344,4122.0,8748,0.4711934156378601,2010,0.9197869896888733
32.175,113.525,3966.0,8748,0.453360768175583,2010,0.9197869896888733
30.6358,113.1522,1570.0,8748,0.17946959304983998,2010,0.03655417636036873
30.6622,113.4521,1813.0,8748,0.20724737082761774,2010,0.039457663893699646
30.657,113.3931,1731.0,8748,0.19787379972565158,2010,0.039457663893699646
30.799,113.3734,1812.0,8748,0.20713305898491083,2010,0.03640611842274666
30.6052,112.9445,1438.0,8748,0.16438042981252857,2010,0.034935250878334045
30.6554,113.4006,1731.0,8748,0.19787379972565158,2010,0.039457663893699646
30.7285,112.8391,1486.0,8748,0.16986739826246,2010,0.034935250878334045
30.6747,112.9901,1405.0,8748,0.16060813900320073,2010,0.034935250878334045
30.7493,112.2226,2165.0,8748,0.2474851394604481,2010,0.03473266586661339
29.0333,113.9005,1376.0,8748,0.1572930955647005,2010,1.3901453018188477
29.7751,114.6385,2022.0,8748,0.23113854595336078,2010,1.3631919622421265
29.3922,111.665,2345.0,8748,0.2680612711476909,2010,0.049069326370954514
29.5403,114.9408,1244.0,8748,0.14220393232738912,2010,1.3765467405319214
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
30.3001,110.2301,119.0,8748,0.013603109282121629,2010,1.435955286026001
30.0317,115.5971,664.0,8748,0.07590306355738455,2010,0.9120233058929443
30.0257,115.5562,2841.0,8748,0.3247599451303155,2010,1.3205199241638184
29.808,114.5451,447.0,8748,0.05109739368998628,2010,0.9617728590965271
32.3115,112.371,1423.0,8748,0.162665752171925,2010,0.03585284575819969
32.3095,112.1404,1184.0,8748,0.13534522176497485,2010,0.038815345615148544
32.2868,112.1283,1167.0,8748,0.1334019204389575,2010,0.03423872962594032
32.386,111.6808,679.0,8748,0.07761774119798812,2010,0.04023061692714691
32.3097,112.141,1184.0,8748,0.13534522176497485,2010,0.038815345615148544
32.3518,111.9716,1075.0,8748,0.12288523090992227,2010,0.038686878979206085
31.8605,112.4231,1638.0,8748,0.18724279835390947,2010,0.03463158383965492
32.0117,112.1158,1272.0,8748,0.14540466392318244,2010,0.03784652799367905
32.0889,112.4081,1520.0,8748,0.17375400091449475,2010,0.03499021753668785
30.3644,113.4599,1557.0,8748,0.1779835390946502,2010,0.03620414435863495
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
30.0535,109.8329,134.0,8748,0.015317786922725195,2010,1.448678731918335
29.825,115.1083,2006.0,8748,0.2293095564700503,2010,1.2825398445129395
30.7559,110.5818,147.0,8748,0.016803840877914953,2010,1.4352275133132935
31.7543,112.5406,1707.0,8748,0.19513031550068588,2010,0.033060524612665176
32.8582,112.5071,1259.0,8748,0.1439186099679927,2010,0.04056462273001671
32.8582,112.5071,1259.0,8748,0.1439186099679927,2010,0.04056462273001671
31.7194,112.2512,1683.0,8748,0.19238683127572018,2010,0.14227190613746643
32.0117,112.1158,1272.0,8748,0.14540466392318244,2010,0.03784652799367905
32.0117,112.1158,1272.0,8748,0.14540466392318244,2010,0.03784652799367905
32.0117,112.1158,1272.0,8748,0.14540466392318244,2010,0.03784652799367905
32.0117,112.1158,1272.0,8748,0.14540466392318244,2010,0.03784652799367905
32.0117,112.1158,1272.0,8748,0.14540466392318244,2010,0.03784652799367905
30.9436,111.5171,1885.0,8748,0.21547782350251485,2010,1.4064395427703857
30.9436,111.5171,1885.0,8748,0.21547782350251485,2010,1.4064395427703857
31.0291,113.4555,2159.0,8748,0.24679926840420668,2010,0.03640611842274666
30.899,113.364,1967.0,8748,0.22485139460448103,2010,0.03640611842274666
30.8696,113.6263,2083.0,8748,0.23811156835848193,2010,0.03698107227683067
30.7733,113.5908,2026.0,8748,0.2315957933241884,2010,0.03649911656975746
31.0928,113.5866,2141.0,8748,0.24474165523548239,2010,0.03559110313653946
30.8561,113.4744,2028.0,8748,0.23182441700960219,2010,0.03640611842274666
30.8976,113.2083,1895.0,8748,0.2166209419295839,2010,0.0421174019575119
30.9804,113.4882,2159.0,8748,0.24679926840420668,2010,0.03640611842274666
31.0646,111.6333,2377.0,8748,0.27171925011431186,2010,1.3812488317489624
32.8549,112.6965,1415.0,8748,0.16175125743026977,2010,0.03898288309574127
31.9189,112.6779,1555.0,8748,0.1777549154092364,2010,0.04219532012939453
32.2241,112.9472,1598.0,8748,0.1826703246456333,2010,0.039583656936883926
32.0117,112.1158,1272.0,8748,0.14540466392318244,2010,0.03784652799367905
32.0117,112.1158,1272.0,8748,0.14540466392318244,2010,0.03784652799367905
32.3632,112.8704,1494.0,8748,0.17078189300411523,2010,0.03900977969169617
32.3632,112.8704,1494.0,8748,0.17078189300411523,2010,0.03900977969169617
32.357,113.0418,1451.0,8748,0.16586648376771834,2010,0.03900977969169617
31.7126,113.3719,1420.0,8748,0.1623228166438043,2010,0.6775937080383301
31.4469,112.309,4714.0,8748,0.5388660265203475,2010,1.3106495141983032
32.0117,112.1158,1272.0,8748,0.14540466392318244,2010,0.03784652799367905
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
31.1531,112.8806,2049.0,8748,0.23422496570644719,2010,0.15199658274650574
30.8633,110.5863,72.0,8748,0.00823045267489712,2010,1.4088112115859985
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.5208,112.8438,1910.0,8748,0.21833561957018746,2010,1.429714322090149
25.5271,112.8938,1915.0,8748,0.21890717878372198,2010,1.429714322090149
26.7894,113.5458,1691.0,8748,0.1933013260173754,2010,1.3601168394088745
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
26.304,110.079,1756.0,8748,0.2007315957933242,2010,1.579514503479004
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
26.2608,110.0661,1832.0,8748,0.20941929583904892,2010,1.5211373567581177
26.3885,110.3278,2331.0,8748,0.2664609053497942,2010,1.916938066482544
26.1807,110.119,1647.0,8748,0.1882716049382716,2010,1.5395822525024414
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
26.3356,110.1448,1756.0,8748,0.2007315957933242,2010,1.579514503479004
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.8043,110.4301,2169.0,8748,0.24794238683127573,2010,1.375020980834961
25.7796,112.9516,2310.0,8748,0.26406035665294925,2010,1.4190917015075684
25.623,113.0109,1914.0,8748,0.2187928669410151,2010,1.4190917015075684
25.4422,112.7019,1661.0,8748,0.18987197073616827,2010,1.3416638374328613
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
29.5191,111.085,2150.0,8748,0.24577046181984455,2010,1.3573006391525269
25.2059,111.8347,3820.0,8748,0.4366712391403749,2010,2.3768205642700195
25.1849,111.7859,2534.0,8748,0.28966620941929583,2010,1.299642562866211
25.1883,111.8603,3423.0,8748,0.39128943758573387,2010,2.3768205642700195
25.2638,111.6702,2969.0,8748,0.33939186099679924,2010,1.299642562866211
25.6714,111.5283,1840.0,8748,0.21033379058070417,2010,1.5066618919372559
25.6511,111.4904,1840.0,8748,0.21033379058070417,2010,1.5066618919372559
25.8114,111.4356,1869.0,8748,0.2136488340192044,2010,1.4094016551971436
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.3333,111.5833,3416.0,8748,0.3904892546867855,2010,1.2734853029251099
25.436,111.733,2905.0,8748,0.3320759030635574,2010,1.2734853029251099
25.3204,111.5141,3236.0,8748,0.36991312299954276,2010,1.4125523567199707
25.3341,111.3423,2236.0,8748,0.25560128029263834,2010,1.4125523567199707
25.3341,111.3423,2236.0,8748,0.25560128029263834,2010,1.4125523567199707
30.1325,112.2932,2040.0,8748,0.23319615912208505,2010,0.035035595297813416
26.4756,111.3258,2127.0,8748,0.24314128943758573,2010,1.604562520980835
27.3023,110.5274,704.0,8748,0.08047553726566073,2010,1.43927001953125
28.1,109.3167,2710.0,8748,0.309785093735711,2010,1.4189136028289795
25.9679,113.8938,1097.0,8748,0.12540009144947417,2010,1.630411982536316
26.1417,114.0333,1848.0,8748,0.2112482853223594,2010,2.4471957683563232
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
26.1417,114.0333,1848.0,8748,0.2112482853223594,2010,2.4471957683563232
25.7712,112.7455,2658.0,8748,0.303840877914952,2010,1.3130440711975098
25.7712,112.7455,2658.0,8748,0.303840877914952,2010,1.3130440711975098
25.5779,112.6693,2074.0,8748,0.2370827617741198,2010,1.3130440711975098
26.0817,112.4558,3694.0,8748,0.422267946959305,2010,2.4499619007110596
25.5322,112.6906,1807.0,8748,0.2065614997713763,2010,1.3416638374328613
25.514,112.6557,1807.0,8748,0.2065614997713763,2010,1.3416638374328613
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.4931,112.6592,1807.0,8748,0.2065614997713763,2010,1.3416638374328613
26.0714,112.7325,1258.0,8748,0.14380429812528578,2010,0.7407295107841492
25.9886,112.7004,3192.0,8748,0.36488340192043894,2010,1.2956922054290771
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
26.1583,112.1583,3319.0,8748,0.37940100594421583,2010,2.4103081226348877
25.8833,112.7499,2949.0,8748,0.33710562414266115,2010,1.2956922054290771
27.2144,113.0919,3935.0,8748,0.44981710105166894,2010,1.3820860385894775
27.0069,112.9443,3857.0,8748,0.4409007773205304,2010,1.2542619705200195
27.1443,113.1013,3904.0,8748,0.4462734339277549,2010,1.3820860385894775
26.9367,112.9258,3962.0,8748,0.4529035208047554,2010,1.2542619705200195
27.0654,112.9478,3977.0,8748,0.45461819844535895,2010,1.3568300008773804
26.9616,112.1416,3635.0,8748,0.41552354823959764,2010,1.3365051746368408
26.9939,110.0971,1253.0,8748,0.14323273891175126,2010,1.415966272354126
27.1458,110.325,581.0,8748,0.06641518061271148,2010,1.4183019399642944
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
26.8248,109.5438,4844.0,8748,0.5537265660722451,2010,1.4130436182022095
25.0938,111.5856,3157.0,8748,0.3608824874256973,2010,1.299642562866211
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
24.7475,111.5031,2201.0,8748,0.2516003657978967,2010,1.4549530744552612
24.9427,111.5178,2351.0,8748,0.2687471422039323,2010,1.3061535358428955
25.1044,111.5478,3010.0,8748,0.34407864654778236,2010,1.4133541584014893
24.7361,111.4947,2201.0,8748,0.2516003657978967,2010,1.4549530744552612
25.299,111.5853,3416.0,8748,0.3904892546867855,2010,1.2734853029251099
25.1941,111.6568,3078.0,8748,0.35185185185185186,2010,1.299642562866211
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.2417,111.6833,3078.0,8748,0.35185185185185186,2010,1.299642562866211
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.2966,111.4161,2744.0,8748,0.3136716963877458,2010,1.4125523567199707
25.0895,111.5041,3010.0,8748,0.34407864654778236,2010,1.4133541584014893
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.0475,111.425,2512.0,8748,0.2871513488797439,2010,1.4133541584014893
25.2276,111.3524,2767.0,8748,0.3163008687700046,2010,1.4133541584014893
25.3429,111.4454,2744.0,8748,0.3136716963877458,2010,1.4125523567199707
25.2945,111.4238,2744.0,8748,0.3136716963877458,2010,1.4125523567199707
25.2033,111.4019,2767.0,8748,0.3163008687700046,2010,1.4133541584014893
25.2699,111.3433,2126.0,8748,0.24302697759487882,2010,1.4133541584014893
25.1161,111.4636,3010.0,8748,0.34407864654778236,2010,1.4133541584014893
25.1161,111.4636,3010.0,8748,0.34407864654778236,2010,1.4133541584014893
25.2291,111.4132,2767.0,8748,0.3163008687700046,2010,1.4133541584014893
25.1055,111.5149,3010.0,8748,0.34407864654778236,2010,1.4133541584014893
25.3671,111.3209,3385.0,8748,0.3869455875628715,2010,2.460477828979492
26.2653,111.999,668.0,8748,0.07636031092821216,2010,0.3537060618400574
26.2653,111.999,668.0,8748,0.07636031092821216,2010,0.3537060618400574
26.3437,112.1561,588.0,8748,0.06721536351165981,2010,0.196438267827034
26.1491,112.1479,3515.0,8748,0.4018061271147691,2010,2.4103081226348877
25.4508,112.2603,1623.0,8748,0.1855281207133059,2010,1.392588496208191
25.25,112.2833,2229.0,8748,0.25480109739369,2010,2.0179617404937744
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.3011,112.0785,1586.0,8748,0.18129858253315043,2010,1.392588496208191
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.3167,112.2985,1737.0,8748,0.19855967078189302,2010,1.392588496208191
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
26.4281,113.0533,1335.0,8748,0.1526063100137174,2010,0.7107322812080383
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.9216,111.8083,3271.0,8748,0.3739140374942844,2010,0.7027654647827148
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.418,113.3543,3386.0,8748,0.38705989940557844,2010,1.3677245378494263
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
26.1447,111.8125,647.0,8748,0.07395976223136717,2010,0.06542162597179413
26.4909,111.204,1710.0,8748,0.19547325102880658,2010,1.604562520980835
25.229,112.388,2320.0,8748,0.2652034750800183,2010,1.4155629873275757
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.1509,112.5807,2112.0,8748,0.24142661179698216,2010,1.427350401878357
25.1428,112.6322,2192.0,8748,0.2505715592135345,2010,1.427350401878357
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.406,112.5195,2060.0,8748,0.23548239597622314,2010,1.3816967010498047
25.5341,112.6506,1807.0,8748,0.2065614997713763,2010,1.3416638374328613
29.5583,113.4167,1786.0,8748,0.20416095107453133,2010,0.03
29.4667,113.375,3981.0,8748,0.45507544581618653,2010,1.184941053390503
27.3833,110.7333,922.0,8748,0.10539551897576589,2010,1.434982180595398
27.1144,111.0354,913.0,8748,0.10436671239140374,2010,0.14617463946342468
27.5184,110.7534,1093.0,8748,0.12494284407864654,2010,1.434982180595398
27.1144,111.0354,913.0,8748,0.10436671239140374,2010,0.14617463946342468
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
29.5405,109.6756,404.0,8748,0.04618198445358939,2010,1.4294687509536743
27.4823,113.1518,3898.0,8748,0.44558756287151347,2010,1.3564420938491821
28.2072,110.1286,3760.0,8748,0.42981252857796065,2010,1.363844394683838
28.0706,112.4925,4835.0,8748,0.5526977594878829,2010,1.323014497756958
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
28.1048,112.3261,4341.0,8748,0.49622770919067216,2010,1.371456265449524
28.0869,112.69,5112.0,8748,0.5843621399176955,2010,1.3935272693634033
28.1154,112.4557,4835.0,8748,0.5526977594878829,2010,1.323014497756958
25.7181,111.7995,1610.0,8748,0.18404206675811613,2010,1.2954055070877075
25.5967,111.9996,1633.0,8748,0.18667123914037495,2010,1.3851947784423828
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.9652,111.9156,2415.0,8748,0.2760631001371742,2010,1.9378525018692017
25.9258,111.9272,2020.0,8748,0.23090992226794696,2010,1.9378525018692017
26.9402,111.9303,3328.0,8748,0.38042981252857794,2010,1.2038997411727905
26.972,111.6839,1581.0,8748,0.1807270233196159,2010,0.12854275107383728
27.0084,111.8587,3460.0,8748,0.39551897576588935,2010,1.2038997411727905
26.66,111.9639,2863.0,8748,0.3272748056698674,2010,1.1315009593963623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.4167,113.5501,1264.0,8748,0.1444901691815272,2010,1.5177903175354004
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.4,113.4,1551.0,8748,0.17729766803840877,2010,1.5177903175354004
25.5167,113.6333,1179.0,8748,0.13477366255144033,2010,1.5386805534362793
28.8833,113.7167,1778.0,8748,0.20324645633287608,2010,1.3798751831054688
25.714,113.9108,903.0,8748,0.10322359396433471,2010,1.9281749725341797
27.0735,111.9619,1730.0,8748,0.19775948788294467,2010,0.07369212061166763
27.0993,111.8179,1436.0,8748,0.16415180612711477,2010,0.06299229711294174
27.0326,111.7574,1669.0,8748,0.1907864654778235,2010,0.12854275107383728
27.015,111.8901,3460.0,8748,0.39551897576588935,2010,1.2038997411727905
27.0085,111.6065,1512.0,8748,0.1728395061728395,2010,0.12854275107383728
26.928,111.8823,3328.0,8748,0.38042981252857794,2010,1.2038997411727905
25.8735,111.634,2593.0,8748,0.2964106081390032,2010,1.6687157154083252
29.6033,111.3745,3255.0,8748,0.3720850480109739,2010,1.362752079963684
27.4308,112.3788,3893.0,8748,0.44501600365797894,2010,1.3541014194488525
27.4308,112.3788,3893.0,8748,0.44501600365797894,2010,1.3541014194488525
25.9325,111.4164,2313.0,8748,0.26440329218106995,2010,1.4094016551971436
25.8115,111.4624,2069.0,8748,0.23651120256058528,2010,1.4094016551971436
25.82,111.5278,2069.0,8748,0.23651120256058528,2010,1.4094016551971436
25.82,111.5278,2069.0,8748,0.23651120256058528,2010,1.4094016551971436
25.9603,111.6567,2779.0,8748,0.31767261088248744,2010,1.6687157154083252
25.9658,111.6625,2779.0,8748,0.31767261088248744,2010,1.6687157154083252
25.9288,111.7397,2359.0,8748,0.2696616369455876,2010,1.6687157154083252
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
25.8813,113.0787,2480.0,8748,0.283493369913123,2010,1.290799617767334
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
28.305,112.1319,3639.0,8748,0.4159807956104252,2010,1.3474305868148804
28.5149,112.1525,4098.0,8748,0.46844993141289437,2010,1.3474305868148804
28.3667,112.0167,3191.0,8748,0.36476909007773206,2010,1.3478540182113647
29.3173,111.2704,3381.0,8748,0.3864883401920439,2010,1.3573006391525269
26.1995,109.5231,4699.0,8748,0.5371513488797439,2010,1.425014853477478
26.1995,109.5231,4699.0,8748,0.5371513488797439,2010,1.425014853477478
26.1579,109.7975,3331.0,8748,0.3807727480566987,2010,1.4300881624221802
26.1579,109.7975,3331.0,8748,0.3807727480566987,2010,1.4300881624221802
26.1579,109.7975,3331.0,8748,0.3807727480566987,2010,1.4300881624221802
26.1579,109.7975,3331.0,8748,0.3807727480566987,2010,1.4300881624221802
26.33,109.55,4652.0,8748,0.5317786922725194,2010,1.4347763061523438
26.155,109.7785,3331.0,8748,0.3807727480566987,2010,1.4300881624221802
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
26.0366,109.716,3063.0,8748,0.3501371742112483,2010,1.4300881624221802
26.0332,109.7468,3153.0,8748,0.3604252400548697,2010,1.45169997215271
26.155,109.7785,3331.0,8748,0.3807727480566987,2010,1.4300881624221802
26.0833,109.225,4380.0,8748,0.5006858710562414,2010,1.6166791915893555
26.155,109.7785,3331.0,8748,0.3807727480566987,2010,1.4300881624221802
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.4883,112.8008,3789.0,8748,0.4331275720164609,2010,1.3434077501296997
27.5244,112.5078,4035.0,8748,0.4612482853223594,2010,1.3541014194488525
27.7326,112.2537,4078.0,8748,0.4661636945587563,2010,0.8368304967880249
27.8253,112.2391,4014.0,8748,0.4588477366255144,2010,1.3486220836639404
27.8355,112.1809,4014.0,8748,0.4588477366255144,2010,1.3486220836639404
27.5826,111.2954,1995.0,8748,0.22805212620027435,2010,1.3960241079330444
27.8123,111.1173,1253.0,8748,0.14323273891175126,2010,1.3998068571090698
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.6548,98.7492,3.0,8748,0.0003429355281207133,2010,2.4827616214752197
26.3416,110.5583,2865.0,8748,0.3275034293552812,2010,1.916938066482544
26.3203,110.5542,2865.0,8748,0.3275034293552812,2010,1.916938066482544
27.4645,111.7017,840.0,8748,0.09602194787379972,2010,0.24251128733158112
25.9094,112.1975,2617.0,8748,0.2991540923639689,2010,1.3817005157470703
25.9069,112.2002,2617.0,8748,0.2991540923639689,2010,1.3817005157470703
26.029,112.2121,2840.0,8748,0.3246456332876086,2010,1.3817005157470703
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
27.7171,110.7564,1079.0,8748,0.12334247828074989,2010,1.4341989755630493
27.8682,110.7786,1712.0,8748,0.1957018747142204,2010,1.3604694604873657
27.6662,111.7487,964.0,8748,0.11019661636945588,2010,0.4612128734588623
26.2971,113.6228,1185.0,8748,0.13545953360768176,2010,1.9306607246398926
26.4014,113.9027,480.0,8748,0.05486968449931413,2010,2.189345359802246
